id,gold,prediction,correct
37c8b68a-932a-4413-8d89-0304ab9349b6,Blog,Blog,yes
510afda8-9122-4556-b802-58ba87e3a132,Blog,Blog,yes
b5df2342-2271-48c9-ac72-9b98f5a7ca50,Blog,Blog,yes
609772bc-0672-4db5-8516-4c025cfd54ca,News,News,yes
e50a2d62-906e-4af1-bee2-6a7c6f53f1b7,News,News,yes
63dad9e5-b72f-4534-a380-21a52e6394a7,Blog,News,no
135f2268-1e6d-4ce8-9fbb-da4335171dc8,News,News,yes
c131aede-1e47-4498-8fae-1127b9764b1f,Blog,Blog,yes
369ea0d6-285a-4271-8d1f-bb35ba29b0b1,News,Blog,no
a0a9cf3d-1bec-40f6-a69e-a5d59400909a,Blog,Blog,yes
bb972318-fcef-4bef-a555-b147fe6500ba,News,News,yes
d9098618-9c8f-4f1a-8c18-20b98e8db670,Blog,News,no
7635903b-5b80-41b8-a513-fb776253d6a5,Blog,News,no
63c9c8ab-b5de-4e40-b8a3-09004cd02a84,Blog,Blog,yes
d7ae5356-ba43-4a34-a66a-dd2d81e02170,News,News,yes
53ff1b4b-4998-47ac-b689-8359ebaae32f,News,News,yes
58c361ae-725d-463c-b29f-d62e2972e66c,Blog,Blog,yes
963983d0-931b-4626-b064-85ad07e05e86,News,News,yes
f9b1d4a9-7029-4340-b9e1-c15d26f060dc,News,News,yes
8611ebe1-0206-42e5-a8d3-a0648ff3f6d5,Blog,Blog,yes
3331b294-d6f8-45b7-8be1-ed0fb06652a5,Blog,Blog,yes
06890716-9122-4408-966f-b80dd967d0d2,Blog,News,no
370efc1b-e010-4194-b1c7-4c3283ab6be3,Blog,Blog,yes
83a6f116-bed3-44f8-b073-86bf8dea74d8,Blog,Blog,yes
a0a57090-a9d5-4cc3-972d-b013934a8deb,Blog,Blog,yes
163e487f-28fe-4713-99a6-a5be18d3bb7f,News,Blog,no
b32c958c-40cc-4411-afac-c74a3c0ad2b0,News,News,yes
c74122ed-dfea-4c02-8db6-f78476b992ed,News,Blog,no
2bc7712c-e2f4-4fdf-b2d5-b0b325d5fe7a,Blog,Blog,yes
a711e88d-0111-4be2-b0f7-e04100f94241,Blog,Blog,yes
083eca39-e122-4caf-9c54-445f019ed10d,News,News,yes
e1c0b6ab-7584-4ab3-8af7-31df7eb0f874,Blog,Blog,yes
cbd7090f-acf9-4e2d-ba07-487b5e2f296e,Blog,Blog,yes
74dc9347-0632-46b8-bcc0-44a6e65f44d4,Blog,Blog,yes
e03bc6ea-f31b-4ea2-9251-d193fd9c7f72,Blog,Blog,yes
84490020-9afd-4584-b7df-f652d3d3f0f8,Blog,Blog,yes
4ed9dcf7-b4c1-447f-b1d8-466edc4ca253,Blog,Blog,yes
7a86b6a5-82ad-4020-9d9d-d9b82db7eeec,News,Blog,no
800598f4-367e-4ac2-a54e-abe9a0dffbcc,News,News,yes
c72eda96-c005-4bae-b5c7-13501b9b5e10,News,News,yes
af2a6d79-b793-4e33-8f7a-0d3960047b35,Blog,Blog,yes
ac44a131-b57a-413a-a617-e46700107603,News,News,yes
7d048f40-12b2-4c5f-96d9-cf7c0e931f90,News,News,yes
cbcc76bd-204c-4c03-ada9-2f672e393b37,News,Blog,no
cbc98062-8160-4954-9459-fa77056445bc,News,News,yes
3674de19-1537-4cb3-8485-1a4e1c7c33e8,Blog,Blog,yes
1029bffb-6229-4809-962f-ad9aa349afb9,News,News,yes
c7b5ae95-135d-4e28-ba95-7a4451ced01b,News,News,yes
9cdc908f-4319-4b46-ba4d-6065c915d747,Blog,News,no
7929af88-e6e3-49b5-a6a5-18088a9b19b4,Blog,Blog,yes
7689ea82-48a8-4b4f-a138-ad8fd7d07f0d,Blog,Blog,yes
28631d2a-1978-4846-b070-bee0f900bd91,News,News,yes
e8d7ff87-436c-4e92-8e09-85a11354e5c7,Blog,Blog,yes
2223b7c6-2e88-4dda-9a28-9ce7bc98d7d3,Blog,Blog,yes
2c72dd18-0db4-406a-8500-62fab5259546,News,News,yes
ead8dfe2-d0ce-4fe4-82ae-e82aa9e7f9b9,News,Blog,no
d9e4c811-031e-4e70-b07e-b5e2a5e9d3c1,News,Blog,no
063ca2df-3a41-4be5-aef7-7d1f0dac58d7,Blog,Blog,yes
223d9e20-9ddf-4b17-b57d-2e9b18311eb9,News,News,yes
e9690d06-039c-4829-9aa1-2bf446c773be,News,News,yes
e51ac130-8adb-4cce-bda8-1fbeb792ae64,Blog,Blog,yes
4490e835-df1d-45e3-9b56-adc769734be9,News,News,yes
dfbacca3-af06-467d-85a0-49d6347ce938,News,Blog,no
979f3469-8f8e-4865-8908-9e5163cea661,News,Blog,no
2280a1ca-db33-4f92-8523-2f6a9167abe6,News,News,yes
c5b6e7d4-ee6f-4496-b923-831abe5080ea,News,Blog,no
ab8aaee5-33fa-48c0-9ac0-5b1fc0d53bb1,Blog,Blog,yes
bbb9aa8a-35e9-4242-be22-30c60d6d4ba5,Blog,Blog,yes
9feac795-41fd-45db-b590-d991d82f81b0,Blog,Blog,yes
7b450bef-cb20-402a-824f-27d2cb0f3745,News,News,yes
dc565acb-2ba8-41b0-b602-3a68f578b193,Blog,Blog,yes
ca08c3ba-69d2-4986-a8a2-4d5399b84ae5,Blog,News,no
3ea1b3ba-f2ac-43ef-bb00-be4ddc2add04,News,News,yes
8ac81c40-81d8-42a0-9a5a-5bf958808360,Blog,Blog,yes
14a300da-1e3e-4ffa-8bc3-b04189ed7006,News,Blog,no
e3423539-d6e0-42f7-b0c1-780f97f880b1,Blog,News,no
7c6b6ec8-db39-461e-ab29-86e41c4c7528,News,News,yes
46430079-ece9-4963-90f0-c55b74f8b1c5,Blog,News,no
f3c201ba-9a73-476f-b6af-9a9bb8546801,Blog,Blog,yes
49de2e09-2253-415d-8e60-fd44dc8d9c5b,Blog,Blog,yes
00dab592-845b-4d95-8b10-00e11f36ba27,News,Blog,no
baf7d7f7-62e2-46ff-8094-d6c1ab3b0ab4,Blog,Blog,yes
2f89e6cb-6eb8-4efa-a9e7-7a75347a8875,Blog,Blog,yes
d1c2dcfb-13f2-4b7f-9671-247d281bd153,Blog,Blog,yes
fd9a3f83-7d94-4ca1-973a-099d361969a7,Blog,News,no
35a6971f-70ae-433b-847c-5488c8e26c27,Blog,Blog,yes
fc1aa58e-4a8b-4791-8d2f-f58c0f7fac98,Blog,Blog,yes
fa879c5f-c707-4854-b435-8dade1819142,Blog,Blog,yes
ce4dffba-43fe-46fd-9512-b3c843967049,News,News,yes
f049a625-8120-47e0-bff3-62e7352016ec,Blog,Blog,yes
a6661aff-ccf7-42b9-b316-2d7700452735,News,News,yes
79dfe541-fa97-4610-98a0-89a041276b9b,News,News,yes
4b3b1ce0-cdfd-4432-a644-065b458cb7c4,Blog,Blog,yes
670bad07-ca58-491f-9c92-906b29f6121d,Blog,Blog,yes
2db43241-c467-4260-b097-1f7c819e95b7,Blog,Blog,yes
5b7e9926-6268-44aa-8530-f3f1d0e21e76,News,News,yes
ae1a39c9-df0c-4f8e-bdf1-1a1143b2b8dd,News,News,yes
eda72456-95a8-4329-af23-de73b8feaf0a,News,News,yes
86865ce2-68d7-4801-a6d5-a1896b5dcfb2,Blog,Blog,yes
4f7b9ce8-26b2-4556-8536-c2a31cc5249f,Blog,Blog,yes
de15f796-ff6c-46f0-8d67-bc323ba95e23,Blog,Blog,yes
bfc30ff4-8d18-42d9-8ff5-bc6af645fa26,Blog,Blog,yes
b188043e-5b71-49e0-8e08-6008482123fb,News,News,yes
7f4246bb-e38e-4367-9f86-49c6611a6274,Blog,Blog,yes
5d2b9a6c-7d6d-43e3-89fe-e544799e5612,News,Blog,no
c6267d7b-b618-447e-ac61-b5a6d9c77db6,News,News,yes
751c737a-d503-40d5-9799-9bbf32e0ccb1,Blog,Blog,yes
a9219513-cf58-4110-a15a-5920b368a410,News,Blog,no
50e37081-a7e3-4657-8e6c-ca5a9e182d4b,News,News,yes
ce4c15f2-8bd1-496f-999d-067242246b81,Blog,Blog,yes
4ad36dc7-fc4c-4de9-b9a0-2c7326827e51,News,News,yes
3347de18-2351-4b26-ad05-8607aa103b12,Blog,Blog,yes
0a36d77b-71f2-4fc9-8e69-e4d22dba08b4,Blog,News,no
e44c2867-cafd-4835-8809-cfcbc73b2be4,News,News,yes
db8897f8-5915-473c-98d3-c890071c9501,Blog,Blog,yes
2755de30-b75e-4954-9f0e-73b69cf9a975,Blog,News,no
00186fb3-8c44-4477-9dee-f28ed58b4fb2,News,Blog,no
63284346-d9a9-4f04-a71f-90545bc98ab1,News,Blog,no
3c5c35e1-73be-41b2-b101-bb807f8de201,Blog,News,no
1ad27da0-ffc2-4a8a-b511-5263dbd50a0d,News,Blog,no
da6e1088-65d7-4b91-a800-f1680af3fd63,Blog,Blog,yes
54915808-e1a3-4c8b-a9dd-02f8b1ab9712,News,News,yes
237c0091-4eab-4351-b122-5dc916315d43,News,News,yes
bc414e5a-6a91-4197-9c37-35f1faf1e2ab,News,Blog,no
a4938cce-c492-4dec-aadb-9c77a14a9670,News,News,yes
4d19c4e8-3812-44ce-8d1e-926f4966eaa4,Blog,Blog,yes
c8ba1829-6192-4bb2-8406-81c9f4657620,Blog,News,no
58bed34a-0bf1-42f9-a1f4-263bd3544a62,News,News,yes
2f86b8e9-3c2b-43e5-bd6d-42b313a72c22,Blog,Blog,yes
2bfe2098-4854-427d-a115-1dc6fc71b42a,Blog,Blog,yes
918a4361-34d4-45ee-ab8d-2e8ee53f0758,News,Blog,no
07003e87-56f9-4700-9e54-4f88fbad385c,News,News,yes
d4e42a9c-a3fd-4020-a799-871c2f6f15f3,Blog,Blog,yes
3d88c226-92b8-4a1c-9cf4-6531926122df,News,News,yes
2107c87e-5772-49be-a2fb-b9ffe82b4edc,News,News,yes
e7bb9659-bd9e-440e-af1b-3269769cd63f,News,Blog,no
8784517d-cd75-44f2-a28d-b445c690282c,News,Blog,no
b2afea04-8f5d-4464-b919-0a2ae8362476,Blog,Blog,yes
b0cf54d1-dc78-4aa3-9db1-772cd0076ccb,Blog,Blog,yes
593230b6-f2b3-427f-b4d6-144d360bc29a,Blog,Blog,yes
ff0d5e6a-dc69-4bf3-b8f0-091ef05e4786,Blog,Blog,yes
4720ace2-8ec2-461c-96fb-597e0876c2fc,Blog,Blog,yes
599c618e-6825-4b56-84f6-f54ac29e17f4,Blog,Blog,yes
6c8dade9-9e90-4ca7-b846-429c08cf098a,Blog,Blog,yes
d240291e-c8b8-46a4-8efe-fcd6c443ec7a,News,News,yes
b482db91-747d-4f5f-aa9e-b6a931dffaaa,News,News,yes
0ec5a9d8-f7c2-4a79-a054-31bcec2c1519,News,News,yes
f1ee7bd2-a5a3-4344-a14f-32623e34f1e6,Blog,Blog,yes
1dee37c8-bfa2-4209-bbc1-22669312cce4,News,News,yes
4534c10a-d6d4-435a-852d-eec63d3afa1e,News,News,yes
38f9e6f7-4849-4b48-9a4f-4e47ea3426fd,Blog,Blog,yes
5f113704-2473-4beb-9386-4d607b8de291,Blog,Blog,yes
86415869-c1db-442e-bd69-20f24d64a469,Blog,Blog,yes
06a05752-15b8-4134-a3c8-e1ed3fbe62c6,Blog,Blog,yes
d73d3681-0ebd-4635-bae4-4ad4aa1d717d,News,Blog,no
7802875a-e33e-473c-a972-4856a0c52637,News,Blog,no
fe6a0f76-098f-4036-b8a9-549f66647295,Blog,Blog,yes
924d3b3c-e39c-4ad3-9c00-6d30bd253ba3,Blog,Blog,yes
df39e945-d76b-4945-8db9-67e2837382a5,News,News,yes
029463f7-87cc-4987-9516-0858af70aec0,Blog,Blog,yes
00b7e188-084e-4693-b794-a3cb748efa1b,Blog,Blog,yes
ca07283c-6bbb-4069-ad69-5e0929bd94b4,Blog,Blog,yes
37ffc80a-7fd0-4372-b60e-5e3d3618ffd0,News,News,yes
50860491-d472-4ec3-a3ad-b579789cfeb1,Blog,News,no
f56bb479-841d-4edb-b6d0-608df920c150,News,News,yes
334dc6ac-f70c-40ad-8022-820129e9e344,Blog,Blog,yes
9fe0b386-f7b6-42d1-954f-c87c7a49f5b8,News,News,yes
67a80d43-608f-4858-9108-29626361c926,News,Blog,no
45771a20-f47b-44be-96ce-f67a39d00dbd,News,News,yes
265e2270-5e54-48f4-afea-eaf6d60fb361,Blog,Blog,yes
788727e0-6009-4bc9-bf0c-9f134f207abc,Blog,Blog,yes
4df31ddd-a12f-4dda-ac31-75bf27a17615,Blog,Blog,yes
1d624087-653c-4e47-b8d8-2be358bec4b5,Blog,Blog,yes
9738b455-08e2-4b6c-8d2f-eeb9ad68088a,News,Blog,no
2f453313-37c6-46c1-b0a9-a665ea69e63e,News,News,yes
a5d072ef-284a-4b5a-af9c-2a70fd4fa586,Blog,News,no
0c975f32-62c3-46f6-9889-0e3b78c2cc55,News,News,yes
1d3e661f-84ef-42ad-b56a-8ee6dd4cea49,News,News,yes
9e20836d-0733-4ea0-b3da-eceec5ef579d,Blog,Blog,yes
12afd94b-e7f0-4336-990e-934a04bd3db2,News,Blog,no
bd39c954-00ec-433a-b3b4-ceff57d8d9ce,News,News,yes
2f5c6635-f8ac-426b-8e90-58f1ca9e49cb,News,Blog,no
ba8aa74f-e10d-4045-8bba-6d47216adff9,News,News,yes
b19f8fbc-ec27-4b42-8200-50c107db2d82,News,News,yes
46c47939-a5c2-4a52-8276-fa8d3668a286,News,News,yes
c0a4d5b9-0fbd-4492-8ede-da6a033f65cb,News,News,yes
53b8ce9b-71ed-49ae-a168-02ea9f9cbbfc,Blog,Blog,yes
6136a53c-af3f-4176-8975-599efc6d4eda,Blog,Blog,yes
d3daab21-bf6b-41b6-adcd-dd9dbc9c55c2,News,News,yes
b8e10519-6c83-47d1-99cf-6226c3e1a54c,News,Blog,no
a511c445-91d7-4fca-bd0e-67c95e38de31,Blog,News,no
2c7f26fb-6360-4a46-a079-21625439f66f,Blog,News,no
c8a572f4-6a63-4808-acb2-c02954d55a8d,News,Blog,no
81790398-3e7c-4efd-bf60-42bcf32644e7,News,News,yes
fdf55a40-98cc-4e7d-aeb6-50a1affc84a7,News,News,yes
873a1418-ab04-4b6a-9abc-99e55a78bf10,Blog,Blog,yes
60ffe48e-9aef-44e4-9465-5f209cd5aaa4,News,News,yes
5f7182eb-e6e6-4686-a223-77eace64850e,Blog,News,no
91dbbd0e-0e8c-48d2-8e71-dea89fcb67df,News,News,yes
537a9703-3cd5-4a3c-b496-02cac8dc0d01,News,News,yes
a88a371b-3d3d-42ec-b8ef-cc8374c22fc8,Blog,Blog,yes
4c502c3b-86f3-41df-81bd-0e5479061b10,Blog,News,no
f71750ef-524f-4d71-bfea-f14a7563d5da,Blog,Blog,yes
7c2d4f0e-b1ca-4098-b38b-e6b488975bb7,Blog,Blog,yes
d0754e5d-f715-4980-8e68-4799e323213a,News,News,yes
d2e498db-5272-4ca4-a38c-d65f083df851,Blog,News,no
5c4ec932-66cb-4623-858c-9f8551987075,News,News,yes
e0cd5a76-a338-44ae-8557-8457ca52d8af,News,Blog,no
b36cbdbb-b0e2-43ac-9f3e-734234dc9e5d,Blog,Blog,yes
2f19dbac-1f36-4828-8a95-0a2ca1aec4b4,News,News,yes
b98492ad-0dfd-43b7-947b-59c2a20e876d,News,News,yes
72683f97-86c6-4b29-8de7-429eb68904fc,News,News,yes
303a2430-9e8d-4598-9613-2abb183dbe54,Blog,Blog,yes
2a9d5af8-a619-4dee-b453-0654782c29ae,News,News,yes
e12ee160-acb0-4a2c-811a-94530dd7c0a2,Blog,Blog,yes
2a1c76c2-4d9b-4dbc-8773-12ebd4ce6dd7,Blog,Blog,yes
f63d5569-56a3-4fd9-8c70-bc2a8aa7f8bc,Blog,News,no
18977b84-ca11-4d68-b391-1f7930e6bd7f,Blog,Blog,yes
01496214-9641-415d-b57c-b6cfc6258b9f,News,News,yes
9ae0fe94-a5d0-4da6-8013-bc74fb5376ce,Blog,Blog,yes
e582202e-c0dd-4c0c-a287-3a8a7f146541,Blog,News,no
cd7a9514-8e06-4777-a06a-7ce8be66f04a,News,News,yes
3361ea57-1aff-4269-8efc-d8c6520ed420,Blog,News,no
5549cfb8-2721-4eb9-a3b1-d2b79dae2984,News,News,yes
3114cd41-02f9-4056-9b14-dff6972686cf,Blog,Blog,yes
4b6a77dc-ba44-4919-a7fe-93c8f3ad6d2f,News,Blog,no
d62498cd-badd-4c1b-9d2b-0a979abce2eb,Blog,News,no
7c207c73-9b81-41f0-aa27-c8ffaf2170df,Blog,Blog,yes
ddcfc2b3-9750-4d29-b05a-9941e02dc072,News,News,yes
969c8a04-bfde-4dbf-8503-41c3a3d34f65,Blog,Blog,yes
a91c1dc4-86be-4013-abe0-9f881136615e,Blog,Blog,yes
f99f5fcb-3104-41f6-9d07-ef1f3076ea6b,Blog,News,no
f120caf3-003f-4f20-a66d-8285c37f22e9,Blog,News,no
304e777d-f5d1-498c-921e-45bc5737b070,Blog,Blog,yes
aaeefae0-0f2f-4296-98e3-31f6009c796f,Blog,Blog,yes
54074d9b-a884-4d34-802c-6f6fb219c1ff,News,Blog,no
007ad234-bc4d-4dd2-8dbc-60454decc2c9,Blog,Blog,yes
e7b4513c-0aca-4324-b493-f86494ad027d,Blog,Blog,yes
bff5e250-3bbd-4523-b793-a2826b0f4716,Blog,Blog,yes
4b6606d7-bfca-4b8b-aa62-e8ed0f362cf2,News,Blog,no
5ba77544-6cd6-4203-a7e6-dde27006d209,News,Blog,no
942752ec-b97d-454d-aad1-ce7eb8e31b72,Blog,Blog,yes
31f19c8b-b153-44c0-9543-28974f366929,Blog,Blog,yes
7bbbb1ea-d064-4c55-9caa-f44e2dd9d11c,News,News,yes
da26a5c8-1a30-49f3-a819-89c348687d2a,News,News,yes
d6fa0105-b9f6-45f4-b124-5f93f7ee78c3,Blog,Blog,yes
d0670259-dded-4236-a594-d3740cb23755,Blog,Blog,yes
d7ae5414-fd89-4bd2-8da2-aa20f5e7354b,News,News,yes
d9926245-a3e4-43ec-b9da-641701e3c16c,News,News,yes
d823ebff-5251-4c4e-8ffc-d44ca64b2195,News,News,yes
b2637052-f9a8-4523-903d-b80e51811a03,News,Blog,no
7fc289da-3dbb-4c34-aab9-19a4be006a2d,Blog,Blog,yes
5225c58b-292d-41c0-b434-0cd8b6ab74a6,Blog,Blog,yes
35480316-ae98-4f77-b44c-c30db12b8495,News,News,yes
7cac54e4-b322-448e-b6cd-7be8748b56f4,News,News,yes
14ac9e9d-e2f7-437d-90ea-6c3e481c1e08,News,News,yes
d4d49498-bbdf-4bf3-b053-ffa036a5ec9a,Blog,Blog,yes
bbf21de4-3ea6-45e2-bf1b-b3d28d09d4e5,News,Blog,no
71dcf3a1-e5e6-49c6-b811-4248cef19ca7,News,News,yes
9a6a4a86-0009-47a6-b6d7-205aa407b77d,News,News,yes
99261366-433b-4ee3-a511-c5bc50b9a279,Blog,Blog,yes
ee375301-e3a5-4ff1-bd02-ae1fdc4df521,Blog,Blog,yes
28fbe8fb-5947-4ce1-8510-396313b66a23,News,Blog,no
84888cc4-d793-4784-bc93-3d3e5df77287,News,Blog,no
0d44bc81-acd5-47dd-a82a-3393321128ce,Blog,News,no
5b259517-8170-444e-94fd-4a6ceed88fac,Blog,News,no
af3152aa-decd-407e-8830-83c2ddef20ba,News,News,yes
b21d7e17-c358-4c18-86e7-638d07e2495e,News,News,yes
12d54cc8-b165-4ce4-8988-b34a9ac62fbe,Blog,Blog,yes
c7cc42e9-0bea-49da-bed8-4eb3fb5cc50c,Blog,Blog,yes
595cf8b9-77ce-4822-ac61-207cab58b144,News,News,yes
5f2473a8-2098-4d37-a9ad-88283a775c67,News,News,yes
11e753c5-a4a4-4936-976a-60fb18b171c3,Blog,Blog,yes
dc60df5c-a87a-4d82-b7fb-5f3ceebfadfb,News,News,yes
33de472a-76ee-47f4-b769-142c1935f9c1,News,News,yes
a6396778-3c35-474f-827e-9d0e4f965240,Blog,Blog,yes
d8a329fd-1b7a-4af0-8858-e51256fae729,News,News,yes
d89e43d4-b68c-4b5c-8eeb-9955bbba8f7e,News,Blog,no
ae984000-6368-4015-966e-8bcb82b23b53,Blog,News,no
bac43c9c-3ae8-4c1e-9a26-7d9b69be391e,News,Blog,no
b5b2022d-0af6-4b90-9e5a-fd5472d15dbf,Blog,Blog,yes
17470f9c-0c5a-4ce8-affd-949d47cfee92,News,News,yes
f3fce911-f6cc-4dd9-a3a0-95a35990cf15,News,News,yes
bbdf5b27-fc30-4501-a636-91de0647321c,News,Blog,no
cc169248-b640-4271-8d4b-72b19f5011a3,Blog,Blog,yes
f58ae9b8-76c9-4f96-b5c7-d2a137e69c3d,Blog,News,no
f1ff30d0-060d-4556-ac8e-bbfdee6542c1,Blog,Blog,yes
14a3a81e-f0de-4901-983a-6f55296e692f,Blog,Blog,yes
696fa2d9-f4d4-4634-8e0e-89401793eca8,News,Blog,no
aa11ce37-6da5-4140-8ea5-8dbe8b3feca5,Blog,News,no
d0818b68-7c64-42f9-ad8d-733e22ef0708,News,News,yes
f5755b52-8eb0-4768-903d-45232b5820ca,News,News,yes
d7211c1f-00f8-49cb-b942-c3d96a1cf5f1,Blog,Blog,yes
aaae2215-0041-46bc-bdda-3863d8df330f,News,News,yes
e238fd43-a25d-4e45-ae5b-24385c5afc5f,Blog,Blog,yes
14ed35d7-4386-45f5-a5d3-1b20249bb04c,News,News,yes
e75dde6f-ff6f-4296-8a93-7198b0a846b5,News,Blog,no
c7319f4f-d95f-44a8-8e7a-e9f773e96340,News,News,yes
2ce6891d-b87c-47e9-82b6-de2cb2fedef6,News,Blog,no
95389916-2fab-44ab-9207-8869eca58f08,News,Blog,no
cf2d8701-62f0-40bd-9cef-2d32da3a3db1,Blog,Blog,yes
02df4639-23e4-44f5-bdba-2ae3496df6dd,Blog,Blog,yes
4b81bd96-9df0-4111-b7e1-cb335a3209d5,Blog,Blog,yes
726549d0-146f-44bd-ba13-7479af0678fe,Blog,News,no
ccc0774b-f975-4ae7-b758-f5e7662ec43c,News,News,yes
fc802ec6-5044-4a69-a6fe-7e240651ed42,News,Blog,no
ce117e2b-73cb-48bc-9896-f9c9cb232a7e,Blog,Blog,yes
5c3248ef-1f3a-4193-8e14-098b397244e5,News,News,yes
4ad1a7e0-c0c4-49d2-a099-1ec766319c97,News,News,yes
f13db19d-6fde-4799-9d88-4915b0e29e5d,Blog,Blog,yes
769996b3-9607-4d71-bf4c-a4a05cfc5383,Blog,Blog,yes
d34e749d-06e6-45dc-80df-4c63b757cd28,News,News,yes
9e6e84f9-a203-4a7c-9586-aabadeaf1be5,Blog,Blog,yes
8c560b2d-5229-4e87-b960-5d3b5209aa7c,Blog,Blog,yes
10a666de-bfc0-47a1-b198-6a7addd8675a,News,News,yes
824498a3-0fb1-47dd-bd04-b7f595ccbf4c,News,Blog,no
5be29f85-2d53-4dc7-9573-f301796c4149,News,Blog,no
948d9310-0255-41c0-95c9-021c9245b54f,News,News,yes
c6f3e1a5-386f-4144-aa65-9ea6785efab9,News,News,yes
a5ce806f-144b-49da-8701-80cec0e9e562,News,Blog,no
79fb94a2-3737-4ee0-9cd7-9f032e594b20,News,News,yes
8530794e-1328-4513-8ac7-1d1fe5c0b61c,Blog,Blog,yes
845756ec-4b7a-4b6f-9145-07597368562c,Blog,News,no
a1b6e780-3f7b-4da0-ae60-ad0a5fdfcd16,Blog,Blog,yes
2e64e2f5-29b4-4d64-950e-53587a69e747,News,News,yes
adf51b85-fc09-43f5-a14e-1a72d7cb2afa,Blog,Blog,yes
4ffc88e7-a645-4922-8a03-4fc05b5ba7a2,News,News,yes
d179db18-49ad-4ba5-9553-fd977a44ef89,Blog,News,no
e7a8ec72-1d7c-420d-b70f-417c02460187,News,News,yes
f6878f65-f264-47da-ad4e-b96c976ea210,Blog,Blog,yes
3e8554d2-9a3d-4cbd-ac99-9f780f7b13e8,Blog,News,no
ace548dd-bf2b-4d63-93e4-a726387e43b1,News,News,yes
6e9d36fa-bb29-45f1-a74d-c4dfc29a8660,News,Blog,no
af8446f4-993f-473a-a88f-afd0d1352873,Blog,News,no
95f1cdbe-f25a-4f18-b632-db279098b87a,Blog,Blog,yes
5e1f446e-11bc-4d13-9fe6-3fd85cae08e4,News,News,yes
0b5cca1b-2683-4185-bf2a-d0bcf7cdd245,News,News,yes
13018735-afed-4c57-abe5-b199ecb50d42,News,News,yes
009e6438-c27d-4922-90ff-2577705a0ba4,Blog,Blog,yes
0ae0e616-4004-4108-aa9c-f2219d87a6c2,News,News,yes
e7695ade-4337-40eb-bbcb-497dfe3d4ef6,News,News,yes
af7d05d4-782b-4f21-a6dc-a80dce2c64da,Blog,News,no
f35e6a71-d337-43ea-a37f-3511ffa30068,News,News,yes
b2047f08-a9d1-4048-9438-643f8398024f,News,News,yes
fa75dead-48e1-48ee-9bc1-9c5d94631000,Blog,News,no
5a506bb9-150d-40d6-8c14-7426a6f07d1e,News,News,yes
d4066cfc-bd78-4364-9fe1-88e89bdc8899,News,News,yes
0038dc99-ad02-46fa-b660-917d05c95d08,Blog,Blog,yes
a958d92c-8f53-43d0-a440-3bd697fd699d,News,News,yes
b2f321de-8349-42db-bfe1-9eefbf49fbe9,Blog,News,no
d55031f0-9b9e-4598-a36b-2de3aec948d6,News,News,yes
1a15a929-a6cf-4d0b-afca-9815b1089ff3,Blog,Blog,yes
1aeded9e-27ce-4126-a8bd-f4821ed8cc5e,News,Blog,no
8e0493ca-786a-4a89-824d-e323282a4cfb,Blog,News,no
3d31bd2a-3945-4dcf-a3fe-49c9257f59aa,Blog,Blog,yes
2aed5467-0609-441a-b4e2-e6e88cf58e75,Blog,Blog,yes
1a5200c3-8fd3-41c3-b7b2-7f687175860a,News,Blog,no
1ca3ca0d-596b-4211-9d63-a735694cbd0a,Blog,Blog,yes
1221a06b-95ab-4bc6-8973-4da01ef846ac,News,News,yes
3b1719a7-4623-45a5-a9ab-0bfb9467aff4,News,News,yes
9d894250-0295-4c0e-807f-8de81839636a,News,News,yes
9f762b30-ecfe-41ad-b194-9fe382b4f2a3,News,News,yes
c3010745-8c5a-468c-8d7e-52dc675165ff,Blog,Blog,yes
f0eff6a5-99de-4464-9716-c4883c7204b1,Blog,Blog,yes
d666d233-7b57-4c27-baba-2eadb4a737d2,News,News,yes
99e80a9d-90c7-4f45-b506-639cb18e486b,Blog,Blog,yes
cc536143-3cc6-4499-b026-695b4835d0e0,News,News,yes
a7316203-b249-486e-bb27-e3246038f71e,Blog,Blog,yes
8812ef5a-1b79-4e6d-aa46-52a6cd872e6b,News,News,yes
530a279d-d196-4ea3-a076-3ae6b0813089,Blog,Blog,yes
1fad79e2-dc95-4c0a-af2a-daf2fa9c7063,News,News,yes
25a8b498-6bdd-4e8b-8fd3-5b2f61dc745a,News,News,yes
315e341d-4319-47e4-ac01-32172200c281,News,News,yes
cfa3d2ca-d3ae-4a79-a9d2-45f136d3894f,Blog,Blog,yes
80d3cbe3-16ce-47cb-8158-6482e9409ac8,News,News,yes
ea7d1386-bc23-4fd2-996b-5952079a81f6,Blog,Blog,yes
f0b1e5e0-9523-4ac1-b3ca-9952efd795b5,News,News,yes
0c7dea29-3906-4e77-9804-3c208fb8ec4a,News,News,yes
8b9963c3-f471-443a-978a-d8b747f81716,Blog,Blog,yes
25e5203e-5261-46b3-a09f-7dcad6b24b72,News,News,yes
864cd3c7-6f49-4c27-b3fe-e24eaa13c0cc,Blog,Blog,yes
de801102-5825-4aef-8a48-064d43095faa,Blog,News,no
d7a794c0-f61a-4f43-bd8a-f2ddfb73f93d,News,News,yes
ffa58866-86e1-4c89-bbdf-3127be4e3dbe,News,News,yes
39d0e628-8a06-41ec-b0af-11176b80c9eb,Blog,Blog,yes
a3b20c18-7c4e-423d-a048-be11993f7841,Blog,News,no
ff1e4954-5a1c-471e-a6e6-3e50bc87654a,Blog,Blog,yes
